protein1 protein2 experimental database textmining combined_score
1028307.EAE_21990 1028307.EAE_11300 114 0 92 161
1028307.EAE_21990 1028307.EAE_14245 0 0 151 150
1028307.EAE_21990 1028307.EAE_02475 47 164 0 169
1028307.EAE_21990 1028307.EAE_12160 112 534 79 585
1028307.EAE_21990 1028307.EAE_14235 266 0 121 327
1028307.EAE_21990 1028307.EAE_04535 158 0 92 202
1028307.EAE_21990 1028307.EAE_01650 277 649 97 750
1028307.EAE_21990 1028307.EAE_20595 112 534 79 585
1028307.EAE_21990 1028307.EAE_11685 116 0 187 250
1028307.EAE_21990 1028307.EAE_02820 185 0 0 185
1028307.EAE_21990 1028307.EAE_06975 266 0 121 327
1028307.EAE_21990 1028307.EAE_12760 111 0 140 202
1028307.EAE_21990 1028307.EAE_02005 185 0 0 185
1028307.EAE_21990 1028307.EAE_03595 47 164 0 169
1028307.EAE_21990 1028307.EAE_15245 112 534 79 585
1028307.EAE_21990 1028307.EAE_04530 158 0 92 202
1028307.EAE_21990 1028307.EAE_23125 112 534 79 585
1028307.EAE_21990 1028307.EAE_24205 112 534 79 585
1028307.EAE_21990 1028307.EAE_11830 196 0 0 196
1028307.EAE_21990 1028307.EAE_13105 112 534 79 585
1028307.EAE_21990 1028307.EAE_07215 185 0 0 185
1028307.EAE_21990 1028307.EAE_16480 196 0 0 196
1028307.EAE_21990 1028307.EAE_07685 0 468 78 488
1028307.EAE_21990 1028307.EAE_15400 47 164 0 169
1028307.EAE_21990 1028307.EAE_19495 106 0 122 181
1028307.EAE_21990 1028307.EAE_01040 0 0 151 150
1028307.EAE_21990 1028307.EAE_20590 277 649 493 860
1028307.EAE_21990 1028307.EAE_16465 0 468 78 488
1028307.EAE_21990 1028307.EAE_16110 112 534 79 585
1028307.EAE_21990 1028307.EAE_01070 244 0 92 284
1028307.EAE_21990 1028307.EAE_11680 106 0 122 181
1028307.EAE_21990 1028307.EAE_24395 277 649 97 750
1028307.EAE_21990 1028307.EAE_20430 47 164 0 169
1028307.EAE_21990 1028307.EAE_14040 185 0 0 185
1028307.EAE_21990 1028307.EAE_06715 47 164 0 169
1028307.EAE_21990 1028307.EAE_11605 158 0 92 202
1028307.EAE_21990 1028307.EAE_23845 47 164 0 169
1028307.EAE_21990 1028307.EAE_09985 47 164 0 169
1028307.EAE_21995 1028307.EAE_19385 0 0 296 296
1028307.EAE_22000 1028307.EAE_20690 0 0 281 281
1028307.EAE_22000 1028307.EAE_21985 0 0 224 224
1028307.EAE_22000 1028307.EAE_15945 0 0 224 224
1028307.EAE_22000 1028307.EAE_21890 0 0 209 209
1028307.EAE_22000 1028307.EAE_19355 0 0 241 240
1028307.EAE_22000 1028307.EAE_19430 0 0 269 269
1028307.EAE_22000 1028307.EAE_19330 0 0 209 209
1028307.EAE_22010 1028307.EAE_17275 234 487 92 612
1028307.EAE_22010 1028307.EAE_11560 165 0 208 310
1028307.EAE_22010 1028307.EAE_17200 234 487 80 606
1028307.EAE_22010 1028307.EAE_11555 234 487 157 639
1028307.EAE_22010 1028307.EAE_01765 275 0 141 350
1028307.EAE_22010 1028307.EAE_17210 165 0 80 198
1028307.EAE_22010 1028307.EAE_01775 288 0 140 361
1028307.EAE_22010 1028307.EAE_17290 165 0 80 198
1028307.EAE_22010 1028307.EAE_13620 234 487 92 612
1028307.EAE_22010 1028307.EAE_22015 165 0 80 198
1028307.EAE_22010 1028307.EAE_11590 165 0 80 198
1028307.EAE_22010 1028307.EAE_22020 234 487 157 639
1028307.EAE_22015 1028307.EAE_17275 194 0 89 234
1028307.EAE_22015 1028307.EAE_13630 165 0 80 198
1028307.EAE_22015 1028307.EAE_17045 244 0 134 317
1028307.EAE_22015 1028307.EAE_17030 289 0 138 360
1028307.EAE_22015 1028307.EAE_17205 165 0 80 198
1028307.EAE_22015 1028307.EAE_11565 165 0 80 198
1028307.EAE_22015 1028307.EAE_22010 165 0 80 198
1028307.EAE_22015 1028307.EAE_17280 165 0 80 198
1028307.EAE_22015 1028307.EAE_17200 194 0 89 234
1028307.EAE_22015 1028307.EAE_01770 165 0 80 198
1028307.EAE_22015 1028307.EAE_22020 194 0 89 234
1028307.EAE_22015 1028307.EAE_11555 194 0 89 234
1028307.EAE_22015 1028307.EAE_13620 194 0 89 234
1028307.EAE_22015 1028307.EAE_17285 165 0 80 198
1028307.EAE_22020 1028307.EAE_17205 234 487 105 617
1028307.EAE_22020 1028307.EAE_11565 239 890 493 953
1028307.EAE_22020 1028307.EAE_13630 234 487 92 612
1028307.EAE_22020 1028307.EAE_01770 234 487 105 617
1028307.EAE_22020 1028307.EAE_11590 194 0 183 313
1028307.EAE_22020 1028307.EAE_22015 194 0 89 234
1028307.EAE_22020 1028307.EAE_17285 234 487 80 606
1028307.EAE_22020 1028307.EAE_17280 234 487 80 606
1028307.EAE_22020 1028307.EAE_17210 194 0 89 234
1028307.EAE_22020 1028307.EAE_11560 263 0 493 610
1028307.EAE_22020 1028307.EAE_22010 234 487 157 639
1028307.EAE_22020 1028307.EAE_17290 194 0 89 234
1028307.EAE_22025 1028307.EAE_04860 192 0 0 192
1028307.EAE_22025 1028307.EAE_05105 178 0 0 177
1028307.EAE_22025 1028307.EAE_09360 196 0 0 196
1028307.EAE_22025 1028307.EAE_16380 178 0 0 177
1028307.EAE_22025 1028307.EAE_04365 225 0 0 224
1028307.EAE_22025 1028307.EAE_01865 206 0 0 206
1028307.EAE_22025 1028307.EAE_05600 178 0 0 177
1028307.EAE_22025 1028307.EAE_07320 206 0 0 206
1028307.EAE_22025 1028307.EAE_06450 196 0 0 196
1028307.EAE_22025 1028307.EAE_08105 193 0 0 193
1028307.EAE_22025 1028307.EAE_04900 196 0 0 196
1028307.EAE_22025 1028307.EAE_04955 193 0 0 193
1028307.EAE_22025 1028307.EAE_15430 199 0 0 199
1028307.EAE_22025 1028307.EAE_04265 0 0 151 150
1028307.EAE_22025 1028307.EAE_08785 193 0 0 193
1028307.EAE_22025 1028307.EAE_12635 178 0 0 177
1028307.EAE_22025 1028307.EAE_07060 206 0 0 206
1028307.EAE_22025 1028307.EAE_10735 193 0 0 193
1028307.EAE_22025 1028307.EAE_05595 178 0 0 177
1028307.EAE_22025 1028307.EAE_04515 192 0 0 192
1028307.EAE_22025 1028307.EAE_00990 196 0 0 196
1028307.EAE_22025 1028307.EAE_04350 54 0 143 154
1028307.EAE_22025 1028307.EAE_21145 193 0 0 193
1028307.EAE_22025 1028307.EAE_13130 178 0 0 177
1028307.EAE_22025 1028307.EAE_15305 244 0 0 243
1028307.EAE_22035 1028307.EAE_24475 0 0 341 341
1028307.EAE_22035 1028307.EAE_15125 0 0 468 468
1028307.EAE_22035 1028307.EAE_07405 0 600 0 600
1028307.EAE_22035 1028307.EAE_07410 0 600 0 600
1028307.EAE_22035 1028307.EAE_11205 0 650 0 650
1028307.EAE_22035 1028307.EAE_07715 0 650 0 650
1028307.EAE_22035 1028307.EAE_06885 0 650 0 650
1028307.EAE_22035 1028307.EAE_01745 0 650 0 650
1028307.EAE_22035 1028307.EAE_04695 0 650 0 650
1028307.EAE_22035 1028307.EAE_06890 0 650 0 650
1028307.EAE_22035 1028307.EAE_07710 0 650 0 650
1028307.EAE_22035 1028307.EAE_07420 0 600 0 600
1028307.EAE_22035 1028307.EAE_17495 0 650 0 650
1028307.EAE_22035 1028307.EAE_00455 0 0 227 226
1028307.EAE_22035 1028307.EAE_07415 0 600 0 600
1028307.EAE_22035 1028307.EAE_11200 0 650 0 650
1028307.EAE_22035 1028307.EAE_15115 0 0 470 470
1028307.EAE_22035 1028307.EAE_11720 0 650 0 650
1028307.EAE_22035 1028307.EAE_04700 0 650 0 650
1028307.EAE_22035 1028307.EAE_00980 111 0 473 511
1028307.EAE_22035 1028307.EAE_02990 0 650 0 650
1028307.EAE_22035 1028307.EAE_24580 0 650 0 650
1028307.EAE_22040 1028307.EAE_00455 223 0 508 601
1028307.EAE_22040 1028307.EAE_24475 388 0 623 759
1028307.EAE_22045 1028307.EAE_19525 0 202 55 213
1028307.EAE_22045 1028307.EAE_23585 73 196 0 222
1028307.EAE_22045 1028307.EAE_00765 73 196 0 222
1028307.EAE_22045 1028307.EAE_08785 43 198 0 199
1028307.EAE_22045 1028307.EAE_10730 73 196 0 222
1028307.EAE_22045 1028307.EAE_02560 0 202 55 213
1028307.EAE_22045 1028307.EAE_10735 43 198 0 199
1028307.EAE_22045 1028307.EAE_08770 73 196 0 222
1028307.EAE_22045 1028307.EAE_21145 43 198 0 199
1028307.EAE_22050 1028307.EAE_07710 65 650 0 658
1028307.EAE_22050 1028307.EAE_06890 65 650 0 658
1028307.EAE_22050 1028307.EAE_01745 65 650 0 658
1028307.EAE_22050 1028307.EAE_06885 0 650 0 650
1028307.EAE_22050 1028307.EAE_17495 65 650 0 658
1028307.EAE_22050 1028307.EAE_07715 0 650 0 650
1028307.EAE_22050 1028307.EAE_11205 0 650 0 650
1028307.EAE_22050 1028307.EAE_10685 0 0 244 243
1028307.EAE_22050 1028307.EAE_07725 0 0 238 237
1028307.EAE_22050 1028307.EAE_02990 65 650 0 658
1028307.EAE_22050 1028307.EAE_07600 0 0 244 243
1028307.EAE_22050 1028307.EAE_11200 65 650 0 658
1028307.EAE_22060 1028307.EAE_20425 105 0 98 158
1028307.EAE_22060 1028307.EAE_01455 105 0 233 284
1028307.EAE_22060 1028307.EAE_15260 71 450 0 467
1028307.EAE_22060 1028307.EAE_10185 105 0 98 158
1028307.EAE_22065 1028307.EAE_07505 106 0 93 154
1028307.EAE_22065 1028307.EAE_04830 195 0 0 195
1028307.EAE_22075 1028307.EAE_15850 204 0 137 283
1028307.EAE_22075 1028307.EAE_16950 277 0 137 349
1028307.EAE_22075 1028307.EAE_11560 0 0 153 152
1028307.EAE_22075 1028307.EAE_15350 0 0 175 175
1028307.EAE_22080 1028307.EAE_16480 0 0 230 229
1028307.EAE_22080 1028307.EAE_11830 0 0 232 231
1028307.EAE_22080 1028307.EAE_01550 0 0 212 212
1028307.EAE_22095 1028307.EAE_07460 166 0 0 165
1028307.EAE_22095 1028307.EAE_03235 166 0 0 165
1028307.EAE_22095 1028307.EAE_09730 238 0 0 237
1028307.EAE_22095 1028307.EAE_18575 166 0 0 165
1028307.EAE_22095 1028307.EAE_03900 166 0 0 165
1028307.EAE_22100 1028307.EAE_11165 200 0 0 200
1028307.EAE_22100 1028307.EAE_10370 200 0 0 200
1028307.EAE_22100 1028307.EAE_12540 224 0 0 224
1028307.EAE_22100 1028307.EAE_03965 200 0 0 200
1028307.EAE_22100 1028307.EAE_01600 200 0 0 200
1028307.EAE_22100 1028307.EAE_07175 206 0 0 206
1028307.EAE_22100 1028307.EAE_12640 199 0 0 199
1028307.EAE_22100 1028307.EAE_03025 200 0 0 200
1028307.EAE_22100 1028307.EAE_10580 172 0 0 171
1028307.EAE_22100 1028307.EAE_02895 199 0 0 199
1028307.EAE_22105 1028307.EAE_08990 216 0 0 216
1028307.EAE_22105 1028307.EAE_21740 265 0 0 265
1028307.EAE_22110 1028307.EAE_24615 0 0 269 269
1028307.EAE_22110 1028307.EAE_13660 193 0 0 193
1028307.EAE_22110 1028307.EAE_05645 0 0 183 183
1028307.EAE_22110 1028307.EAE_16385 0 0 269 269
1028307.EAE_22115 1028307.EAE_10825 0 0 363 363
1028307.EAE_22120 1028307.EAE_13080 0 0 295 295
1028307.EAE_22120 1028307.EAE_05910 0 0 153 152
1028307.EAE_22120 1028307.EAE_00995 0 0 228 227
1028307.EAE_22120 1028307.EAE_10815 266 0 141 342
1028307.EAE_22120 1028307.EAE_08800 266 0 141 342
1028307.EAE_22120 1028307.EAE_07305 984 0 682 994
1028307.EAE_22120 1028307.EAE_00490 0 0 243 242
1028307.EAE_22120 1028307.EAE_07785 0 0 349 349
1028307.EAE_22120 1028307.EAE_02810 266 0 681 755
1028307.EAE_22120 1028307.EAE_13765 266 0 670 747
1028307.EAE_22120 1028307.EAE_02870 266 0 141 342
1028307.EAE_22120 1028307.EAE_03455 266 0 141 342
1028307.EAE_22145 1028307.EAE_20590 763 0 0 763
1028307.EAE_22145 1028307.EAE_21895 277 864 270 921
1028307.EAE_22145 1028307.EAE_07030 288 230 183 512
1028307.EAE_22145 1028307.EAE_02045 47 209 0 213
1028307.EAE_22145 1028307.EAE_08430 227 580 252 735
1028307.EAE_22145 1028307.EAE_22445 227 580 109 685
1028307.EAE_22145 1028307.EAE_14575 0 209 132 284
1028307.EAE_22145 1028307.EAE_07315 80 209 354 488
1028307.EAE_22145 1028307.EAE_11075 149 182 91 311
1028307.EAE_22145 1028307.EAE_22565 0 209 132 284
1028307.EAE_22145 1028307.EAE_11715 0 864 183 884
1028307.EAE_22145 1028307.EAE_07935 67 0 182 204
1028307.EAE_22145 1028307.EAE_11080 280 219 238 534
1028307.EAE_22145 1028307.EAE_01520 164 0 270 363
1028307.EAE_22185 1028307.EAE_05155 272 0 0 272
1028307.EAE_22190 1028307.EAE_09545 288 0 119 345
1028307.EAE_22190 1028307.EAE_05155 272 0 0 272
1028307.EAE_22190 1028307.EAE_13205 288 0 119 345
1028307.EAE_22190 1028307.EAE_20565 288 0 119 345
1028307.EAE_22195 1028307.EAE_11830 87 0 255 290
1028307.EAE_22195 1028307.EAE_16480 0 0 202 202
1028307.EAE_22210 1028307.EAE_00365 172 0 0 171
1028307.EAE_22210 1028307.EAE_24025 172 0 147 263
1028307.EAE_22210 1028307.EAE_03860 172 0 49 178
1028307.EAE_22210 1028307.EAE_04465 172 0 0 171
1028307.EAE_22250 1028307.EAE_16810 0 0 188 188
1028307.EAE_22400 1028307.EAE_04980 164 0 0 163
1028307.EAE_22400 1028307.EAE_14235 165 0 0 165
1028307.EAE_22400 1028307.EAE_15350 0 0 207 207
1028307.EAE_22400 1028307.EAE_06975 165 0 0 165
1028307.EAE_22400 1028307.EAE_08090 164 0 0 163
1028307.EAE_22445 1028307.EAE_20980 227 580 109 685
1028307.EAE_22445 1028307.EAE_22145 227 580 109 685
1028307.EAE_22445 1028307.EAE_16600 0 0 221 221
1028307.EAE_22445 1028307.EAE_14465 0 0 201 201
1028307.EAE_22445 1028307.EAE_12770 0 0 190 190
1028307.EAE_22445 1028307.EAE_16285 0 0 213 213
1028307.EAE_22445 1028307.EAE_12765 0 0 510 510
1028307.EAE_22445 1028307.EAE_01520 268 0 644 728
1028307.EAE_22445 1028307.EAE_11930 227 580 109 685
1028307.EAE_22445 1028307.EAE_21900 227 580 109 685
1028307.EAE_22465 1028307.EAE_22470 287 0 0 286
1028307.EAE_22470 1028307.EAE_22465 287 0 0 286
1028307.EAE_22495 1028307.EAE_08130 272 0 0 272
1028307.EAE_22495 1028307.EAE_04340 166 0 0 165
1028307.EAE_22495 1028307.EAE_01845 169 0 0 169
1028307.EAE_22495 1028307.EAE_06440 235 0 0 235
1028307.EAE_22495 1028307.EAE_05520 169 0 0 169
1028307.EAE_22495 1028307.EAE_13785 166 0 0 165
1028307.EAE_22495 1028307.EAE_03690 169 0 0 169
1028307.EAE_22495 1028307.EAE_05290 166 0 0 165
1028307.EAE_22495 1028307.EAE_08125 235 0 0 235
1028307.EAE_22495 1028307.EAE_01505 0 0 189 189
1028307.EAE_22495 1028307.EAE_04830 235 0 0 235
1028307.EAE_22510 1028307.EAE_17005 161 0 0 161
1028307.EAE_22510 1028307.EAE_08210 161 0 0 161
1028307.EAE_22510 1028307.EAE_15160 161 0 0 161
1028307.EAE_22510 1028307.EAE_12780 161 0 0 161
1028307.EAE_22520 1028307.EAE_02975 164 0 0 163
1028307.EAE_22520 1028307.EAE_01950 222 0 0 222
1028307.EAE_22520 1028307.EAE_20245 167 0 0 167
1028307.EAE_22520 1028307.EAE_23380 242 0 0 241
1028307.EAE_22520 1028307.EAE_16895 255 0 0 254
1028307.EAE_22520 1028307.EAE_16565 161 0 0 161
1028307.EAE_22520 1028307.EAE_18185 161 0 0 161
1028307.EAE_22520 1028307.EAE_08130 103 432 0 468
1028307.EAE_22520 1028307.EAE_00465 164 0 0 163
1028307.EAE_22520 1028307.EAE_20315 167 0 0 167
1028307.EAE_22520 1028307.EAE_02935 210 0 0 210
1028307.EAE_22520 1028307.EAE_07985 210 0 0 210
1028307.EAE_22530 1028307.EAE_12385 164 0 0 163
1028307.EAE_22530 1028307.EAE_11280 0 0 411 410
1028307.EAE_22530 1028307.EAE_13745 0 0 276 276
1028307.EAE_22530 1028307.EAE_11285 255 0 730 790
1028307.EAE_22530 1028307.EAE_08390 0 0 153 152
1028307.EAE_22530 1028307.EAE_22535 989 0 0 989
1028307.EAE_22530 1028307.EAE_00350 0 0 681 681
1028307.EAE_22530 1028307.EAE_05155 0 0 187 187
1028307.EAE_22535 1028307.EAE_22540 984 0 0 984
1028307.EAE_22535 1028307.EAE_22530 989 0 0 989
1028307.EAE_22535 1028307.EAE_11285 195 0 0 195
1028307.EAE_22535 1028307.EAE_05240 161 0 0 161
1028307.EAE_22535 1028307.EAE_07525 233 0 0 232
1028307.EAE_22540 1028307.EAE_22535 984 0 0 984
1028307.EAE_22545 1028307.EAE_11635 231 0 0 230
1028307.EAE_22545 1028307.EAE_08115 230 0 0 229
1028307.EAE_22545 1028307.EAE_04930 230 0 0 229
1028307.EAE_22545 1028307.EAE_05295 142 0 174 260
1028307.EAE_22545 1028307.EAE_04915 248 0 0 248
1028307.EAE_22545 1028307.EAE_04995 229 0 0 228
1028307.EAE_22545 1028307.EAE_04955 248 0 0 248
1028307.EAE_22545 1028307.EAE_04900 248 0 0 248
1028307.EAE_22545 1028307.EAE_04885 229 0 0 228
1028307.EAE_22545 1028307.EAE_14000 193 0 0 193
1028307.EAE_22545 1028307.EAE_13380 114 0 91 160
1028307.EAE_22545 1028307.EAE_04905 230 0 0 229
1028307.EAE_22545 1028307.EAE_04875 269 0 0 269
1028307.EAE_22545 1028307.EAE_04950 206 0 0 206
1028307.EAE_22545 1028307.EAE_04860 248 0 0 248
1028307.EAE_22545 1028307.EAE_11510 193 0 0 193
1028307.EAE_22545 1028307.EAE_08130 190 0 0 190
1028307.EAE_22545 1028307.EAE_04910 229 0 0 228
1028307.EAE_22545 1028307.EAE_04895 229 0 0 228
1028307.EAE_22545 1028307.EAE_04835 215 0 0 215
1028307.EAE_22545 1028307.EAE_09355 724 860 199 966
1028307.EAE_22545 1028307.EAE_15155 275 0 0 275
1028307.EAE_22545 1028307.EAE_04940 229 0 0 228
1028307.EAE_22545 1028307.EAE_04515 229 0 0 228
1028307.EAE_22545 1028307.EAE_04945 268 0 0 268
1028307.EAE_22545 1028307.EAE_04990 248 0 0 248
1028307.EAE_22545 1028307.EAE_04880 229 0 0 228
1028307.EAE_22545 1028307.EAE_16930 248 0 0 248
1028307.EAE_22545 1028307.EAE_00320 193 0 0 193
1028307.EAE_22545 1028307.EAE_04260 248 0 0 248
1028307.EAE_22545 1028307.EAE_06415 669 860 501 974
1028307.EAE_22545 1028307.EAE_04840 230 0 0 229
1028307.EAE_22545 1028307.EAE_04865 215 0 0 215
1028307.EAE_22545 1028307.EAE_13320 0 0 182 181
1028307.EAE_22550 1028307.EAE_17510 97 0 111 162
1028307.EAE_22550 1028307.EAE_08105 191 0 0 191
1028307.EAE_22550 1028307.EAE_04955 191 0 0 191
1028307.EAE_22550 1028307.EAE_17795 195 0 0 195
1028307.EAE_22550 1028307.EAE_16375 97 0 111 162
1028307.EAE_22550 1028307.EAE_07515 195 0 0 195
1028307.EAE_22550 1028307.EAE_08785 194 0 0 194
1028307.EAE_22550 1028307.EAE_24680 0 0 351 351
1028307.EAE_22550 1028307.EAE_10735 194 0 0 194
1028307.EAE_22550 1028307.EAE_04910 195 0 0 195
1028307.EAE_22550 1028307.EAE_21145 194 0 0 194
1028307.EAE_22550 1028307.EAE_13130 178 0 0 177
1028307.EAE_22550 1028307.EAE_04515 191 0 0 191
1028307.EAE_22550 1028307.EAE_05105 178 0 0 177
1028307.EAE_22550 1028307.EAE_05655 97 0 111 162
1028307.EAE_22550 1028307.EAE_13615 0 0 382 382
1028307.EAE_22550 1028307.EAE_13555 97 0 111 162
1028307.EAE_22550 1028307.EAE_04860 191 0 0 191
1028307.EAE_22550 1028307.EAE_02880 97 0 111 162
1028307.EAE_22550 1028307.EAE_16380 100 0 364 403
1028307.EAE_22550 1028307.EAE_04365 206 0 0 206
1028307.EAE_22550 1028307.EAE_05600 100 0 364 403
1028307.EAE_22555 1028307.EAE_05575 280 0 0 280
1028307.EAE_22555 1028307.EAE_09240 179 0 0 179
1028307.EAE_22555 1028307.EAE_14160 179 0 0 179
1028307.EAE_22560 1028307.EAE_21405 0 0 246 245
1028307.EAE_22560 1028307.EAE_04765 0 0 682 682
1028307.EAE_22560 1028307.EAE_03675 983 0 681 994
1028307.EAE_22560 1028307.EAE_09295 288 0 613 712
1028307.EAE_22565 1028307.EAE_16405 71 503 119 557
1028307.EAE_22565 1028307.EAE_07935 105 601 247 707
1028307.EAE_22565 1028307.EAE_22145 0 209 132 284
1028307.EAE_22565 1028307.EAE_20980 0 209 132 284
1028307.EAE_22565 1028307.EAE_24115 289 816 144 878
1028307.EAE_22565 1028307.EAE_01780 101 502 0 533
1028307.EAE_22565 1028307.EAE_14395 101 206 0 255
1028307.EAE_22565 1028307.EAE_04830 280 517 0 637
1028307.EAE_22565 1028307.EAE_08820 101 206 0 255
1028307.EAE_22565 1028307.EAE_09905 77 217 89 284
1028307.EAE_22565 1028307.EAE_09305 106 526 119 594
1028307.EAE_22565 1028307.EAE_07315 166 553 282 708
1028307.EAE_22565 1028307.EAE_06440 287 518 0 641
1028307.EAE_22565 1028307.EAE_21345 73 601 0 614
1028307.EAE_22565 1028307.EAE_11075 102 475 131 554
1028307.EAE_22565 1028307.EAE_21885 101 206 0 255
1028307.EAE_22565 1028307.EAE_08125 275 510 0 629
1028307.EAE_22565 1028307.EAE_05910 101 206 0 255
1028307.EAE_22565 1028307.EAE_13580 108 181 0 238
1028307.EAE_22565 1028307.EAE_01520 103 417 0 454
1028307.EAE_22565 1028307.EAE_21670 73 601 0 614
1028307.EAE_22565 1028307.EAE_13290 87 207 0 245
1028307.EAE_22565 1028307.EAE_08130 273 509 0 627
1028307.EAE_22565 1028307.EAE_06510 108 181 0 238
1028307.EAE_22565 1028307.EAE_02045 114 553 104 614
1028307.EAE_22565 1028307.EAE_21900 0 209 132 284
1028307.EAE_22565 1028307.EAE_12425 77 217 0 246
1028307.EAE_22565 1028307.EAE_12430 112 453 0 493
1028307.EAE_22565 1028307.EAE_11930 0 209 202 341
1028307.EAE_22565 1028307.EAE_07830 108 181 0 238
1028307.EAE_22565 1028307.EAE_07030 81 529 0 548
1028307.EAE_22570 1028307.EAE_00465 171 0 0 171
1028307.EAE_22570 1028307.EAE_02975 171 0 0 171
1028307.EAE_22580 1028307.EAE_13655 0 0 183 183
1028307.EAE_22580 1028307.EAE_21425 257 906 0 927
1028307.EAE_22580 1028307.EAE_04760 233 0 0 232
1028307.EAE_22580 1028307.EAE_21435 192 0 0 192
1028307.EAE_22580 1028307.EAE_14580 0 0 183 183
1028307.EAE_22580 1028307.EAE_05090 289 652 494 863
1028307.EAE_22580 1028307.EAE_21420 289 652 521 871
1028307.EAE_22580 1028307.EAE_11160 233 0 0 232
1028307.EAE_22580 1028307.EAE_17190 214 0 0 214
1028307.EAE_22580 1028307.EAE_00395 0 0 183 183
1028307.EAE_22580 1028307.EAE_00660 0 0 257 256
1028307.EAE_22580 1028307.EAE_03090 126 0 89 169
1028307.EAE_22585 1028307.EAE_04995 197 0 0 197
1028307.EAE_22585 1028307.EAE_07780 155 174 44 274
1028307.EAE_22585 1028307.EAE_04960 181 0 0 181
1028307.EAE_22585 1028307.EAE_04870 202 0 0 202
1028307.EAE_22585 1028307.EAE_04910 197 0 0 197
1028307.EAE_22585 1028307.EAE_11640 199 0 0 199
1028307.EAE_22585 1028307.EAE_07890 171 0 91 214
1028307.EAE_22585 1028307.EAE_04245 155 174 44 274
1028307.EAE_22585 1028307.EAE_04885 197 0 0 197
1028307.EAE_22585 1028307.EAE_20610 155 174 44 274
1028307.EAE_22585 1028307.EAE_04950 196 0 0 196
1028307.EAE_22585 1028307.EAE_04845 199 0 0 199
1028307.EAE_22585 1028307.EAE_15045 164 0 0 163
1028307.EAE_22585 1028307.EAE_04835 199 0 0 199
1028307.EAE_22585 1028307.EAE_14570 155 174 44 274
1028307.EAE_22585 1028307.EAE_04840 197 0 0 197
1028307.EAE_22585 1028307.EAE_04260 197 0 0 197
1028307.EAE_22585 1028307.EAE_04925 193 0 0 193
1028307.EAE_22585 1028307.EAE_09355 112 202 0 261
1028307.EAE_22585 1028307.EAE_09290 267 203 92 423
1028307.EAE_22585 1028307.EAE_04990 197 0 0 197
1028307.EAE_22585 1028307.EAE_05895 195 0 0 195
1028307.EAE_22585 1028307.EAE_04935 199 0 0 199
1028307.EAE_22585 1028307.EAE_06175 196 0 0 196
1028307.EAE_22585 1028307.EAE_00975 155 174 44 274
1028307.EAE_22585 1028307.EAE_04890 197 0 0 197
1028307.EAE_22605 1028307.EAE_24025 496 0 0 495
1028307.EAE_22605 1028307.EAE_00365 496 0 0 495
1028307.EAE_22605 1028307.EAE_04130 368 0 242 500
1028307.EAE_22605 1028307.EAE_03860 496 0 0 495
1028307.EAE_22605 1028307.EAE_04465 496 0 0 495
1028307.EAE_22605 1028307.EAE_22610 368 800 0 868
1028307.EAE_22605 1028307.EAE_10135 368 0 0 368
1028307.EAE_22605 1028307.EAE_04125 368 0 0 368
1028307.EAE_22605 1028307.EAE_10130 368 0 242 500
1028307.EAE_22605 1028307.EAE_07055 262 0 0 262
1028307.EAE_22605 1028307.EAE_22615 368 800 242 895
1028307.EAE_22610 1028307.EAE_23860 0 0 189 189
1028307.EAE_22610 1028307.EAE_10140 256 0 0 256
1028307.EAE_22610 1028307.EAE_04120 256 0 0 256
1028307.EAE_22610 1028307.EAE_04130 217 0 0 217
1028307.EAE_22610 1028307.EAE_04140 242 0 0 241
1028307.EAE_22610 1028307.EAE_13995 0 0 270 270
1028307.EAE_22610 1028307.EAE_10130 217 0 0 217
1028307.EAE_22610 1028307.EAE_11475 242 0 0 241
1028307.EAE_22610 1028307.EAE_22615 289 800 0 851
1028307.EAE_22610 1028307.EAE_22605 368 800 0 868
1028307.EAE_22610 1028307.EAE_10145 242 0 0 241
1028307.EAE_22615 1028307.EAE_04125 217 0 0 217
1028307.EAE_22615 1028307.EAE_22605 368 800 242 895
1028307.EAE_22615 1028307.EAE_10145 242 0 109 295
1028307.EAE_22615 1028307.EAE_22610 289 800 0 851
1028307.EAE_22615 1028307.EAE_04120 256 0 0 256
1028307.EAE_22615 1028307.EAE_04140 242 0 109 295
1028307.EAE_22615 1028307.EAE_10135 217 0 0 217
1028307.EAE_22615 1028307.EAE_11475 242 0 109 295
1028307.EAE_22615 1028307.EAE_10140 256 0 0 256
1028307.EAE_22630 1028307.EAE_02315 106 175 0 230
1028307.EAE_22630 1028307.EAE_24420 69 971 0 971
1028307.EAE_22630 1028307.EAE_00975 180 163 0 284
1028307.EAE_22630 1028307.EAE_24400 0 210 49 216
1028307.EAE_22630 1028307.EAE_09495 65 193 0 213
1028307.EAE_22630 1028307.EAE_14970 65 193 0 213
1028307.EAE_22630 1028307.EAE_04195 65 193 0 213
1028307.EAE_22630 1028307.EAE_05595 43 191 0 192
1028307.EAE_22630 1028307.EAE_17245 106 175 0 230
1028307.EAE_22630 1028307.EAE_16735 89 0 126 169
1028307.EAE_22630 1028307.EAE_13380 49 210 0 216
1028307.EAE_22630 1028307.EAE_05600 43 191 0 192
1028307.EAE_22630 1028307.EAE_13895 158 0 0 157
1028307.EAE_22630 1028307.EAE_16380 43 191 0 192
1028307.EAE_22630 1028307.EAE_14570 180 163 0 284
1028307.EAE_22630 1028307.EAE_04245 180 163 0 284
