protein1 protein2 experimental database textmining combined_score
573.JG24_26520 573.JG24_14840 261 0 0 261
573.JG24_26520 573.JG24_19180 261 0 0 261
573.JG24_26520 573.JG24_11215 195 0 92 237
573.JG24_26520 573.JG24_01530 141 0 104 197
573.JG24_26520 573.JG24_23410 249 0 0 248
573.JG24_26520 573.JG24_07360 0 0 180 179
573.JG24_26520 573.JG24_16950 141 0 104 197
573.JG24_26520 573.JG24_27725 143 0 92 188
573.JG24_26520 573.JG24_09185 261 0 0 261
573.JG24_26520 573.JG24_18110 243 0 0 242
573.JG24_26520 573.JG24_18835 327 437 263 696
573.JG24_26520 573.JG24_18820 0 0 374 374
573.JG24_26520 573.JG24_04560 259 225 402 626
573.JG24_26520 573.JG24_23495 249 0 0 248
573.JG24_26520 573.JG24_01795 141 0 104 197
573.JG24_26520 573.JG24_16680 327 437 263 696
573.JG24_26520 573.JG24_06100 129 0 144 222
573.JG24_26520 573.JG24_23370 261 0 0 261
573.JG24_26520 573.JG24_18815 141 0 283 357
573.JG24_26520 573.JG24_10405 238 0 0 237
573.JG24_26520 573.JG24_24105 0 0 497 497
573.JG24_26520 573.JG24_26810 261 0 0 261
573.JG24_26520 573.JG24_27825 195 0 92 237
573.JG24_26520 573.JG24_22860 261 0 0 261
573.JG24_26520 573.JG24_29660 0 0 201 201
573.JG24_26520 573.JG24_22745 249 0 0 248
573.JG24_26520 573.JG24_06095 195 0 92 237
573.JG24_26520 573.JG24_22280 141 0 104 197
573.JG24_26520 573.JG24_02790 141 0 104 197
573.JG24_26520 573.JG24_23400 249 0 0 248
573.JG24_26520 573.JG24_23490 242 0 0 241
573.JG24_26520 573.JG24_18810 0 0 224 224
573.JG24_26520 573.JG24_09595 0 0 193 193
573.JG24_26520 573.JG24_29480 141 0 104 197
573.JG24_26520 573.JG24_26695 243 0 0 242
573.JG24_26520 573.JG24_23035 261 0 0 261
573.JG24_26520 573.JG24_24315 226 0 59 240
573.JG24_26520 573.JG24_13690 164 0 208 309
573.JG24_26520 573.JG24_18830 328 437 493 791
573.JG24_26520 573.JG24_24885 261 0 0 261
573.JG24_26520 573.JG24_04185 195 0 92 237
573.JG24_26520 573.JG24_27820 129 0 144 222
573.JG24_26520 573.JG24_27580 141 0 104 197
573.JG24_26520 573.JG24_16675 328 437 497 793
573.JG24_26520 573.JG24_04195 195 0 92 237
573.JG24_26520 573.JG24_22865 261 0 0 261
573.JG24_26520 573.JG24_23835 0 0 254 254
573.JG24_26530 573.JG24_21690 156 0 91 200
573.JG24_26530 573.JG24_15705 156 0 91 200
573.JG24_26530 573.JG24_09255 156 0 91 200
573.JG24_26530 573.JG24_20710 399 0 548 716
573.JG24_26530 573.JG24_18530 156 0 91 200
573.JG24_26530 573.JG24_16000 156 0 91 200
573.JG24_26530 573.JG24_08455 156 0 91 200
573.JG24_26530 573.JG24_17475 156 0 91 200
573.JG24_26530 573.JG24_23750 156 0 91 200
573.JG24_26530 573.JG24_29885 0 0 456 456
573.JG24_26530 573.JG24_17745 156 0 91 200
573.JG24_26530 573.JG24_25145 156 0 91 200
573.JG24_26530 573.JG24_29940 156 0 91 200
573.JG24_26540 573.JG24_00305 134 492 166 601
573.JG24_26540 573.JG24_02065 134 492 166 601
573.JG24_26540 573.JG24_02100 134 492 166 601
573.JG24_26540 573.JG24_00270 134 492 166 601
573.JG24_26540 573.JG24_20995 134 492 166 601
573.JG24_26540 573.JG24_21185 195 807 652 941
573.JG24_26545 573.JG24_14080 212 0 0 212
573.JG24_26545 573.JG24_11170 212 0 0 212
573.JG24_26545 573.JG24_27950 99 263 0 307
573.JG24_26550 573.JG24_02430 105 0 104 163
573.JG24_26550 573.JG24_02240 105 0 104 163
573.JG24_26550 573.JG24_21670 97 0 160 209
573.JG24_26550 573.JG24_24335 70 348 0 367
573.JG24_26550 573.JG24_16175 0 0 498 497
573.JG24_26550 573.JG24_24390 70 348 0 367
573.JG24_26550 573.JG24_01170 70 348 0 367
573.JG24_26550 573.JG24_07715 105 0 104 163
573.JG24_26550 573.JG24_01145 105 0 104 163
573.JG24_26550 573.JG24_26815 185 0 0 185
573.JG24_26550 573.JG24_26575 125 500 282 658
573.JG24_26550 573.JG24_25475 97 0 160 209
573.JG24_26550 573.JG24_02870 70 348 0 367
573.JG24_26550 573.JG24_25800 104 0 439 475
573.JG24_26550 573.JG24_19695 268 0 474 598
573.JG24_26550 573.JG24_29695 104 454 195 571
573.JG24_26550 573.JG24_27635 70 348 0 367
573.JG24_26550 573.JG24_01140 105 0 104 163
573.JG24_26550 573.JG24_25485 271 0 210 399
573.JG24_26550 573.JG24_18740 68 0 154 177
573.JG24_26550 573.JG24_21175 0 0 494 493
573.JG24_26550 573.JG24_27905 254 0 499 610
573.JG24_26550 573.JG24_09340 0 0 167 167
573.JG24_26550 573.JG24_20655 105 0 209 261
573.JG24_26550 573.JG24_20325 104 0 167 221
573.JG24_26550 573.JG24_20020 158 0 0 157
573.JG24_26550 573.JG24_29705 0 0 252 252
573.JG24_26550 573.JG24_27195 195 0 495 576
573.JG24_26550 573.JG24_06470 137 0 499 549
573.JG24_26550 573.JG24_27225 251 0 499 608
573.JG24_26565 573.JG24_05475 239 0 214 376
573.JG24_26565 573.JG24_30160 157 0 0 156
573.JG24_26565 573.JG24_21760 157 0 0 156
573.JG24_26575 573.JG24_29480 66 377 0 393
573.JG24_26575 573.JG24_16750 237 0 92 277
573.JG24_26575 573.JG24_05700 69 0 151 175
573.JG24_26575 573.JG24_03350 70 0 174 198
573.JG24_26575 573.JG24_29270 263 0 0 263
573.JG24_26575 573.JG24_02640 70 0 155 180
573.JG24_26575 573.JG24_15665 97 0 130 180
573.JG24_26575 573.JG24_11090 70 0 155 180
573.JG24_26575 573.JG24_00085 306 612 509 856
573.JG24_26575 573.JG24_20020 284 202 209 508
573.JG24_26575 573.JG24_18815 66 377 0 393
573.JG24_26575 573.JG24_20655 263 0 253 425
573.JG24_26575 573.JG24_00740 152 0 180 274
573.JG24_26575 573.JG24_26550 125 500 282 658
573.JG24_26575 573.JG24_17455 262 0 0 262
573.JG24_26575 573.JG24_15685 105 601 265 714
573.JG24_26575 573.JG24_08210 85 363 0 392
573.JG24_26575 573.JG24_27905 327 0 509 655
573.JG24_26575 573.JG24_27230 152 0 180 274
573.JG24_26575 573.JG24_17515 70 0 155 180
573.JG24_26575 573.JG24_02430 263 0 167 359
573.JG24_26575 573.JG24_08685 133 0 104 189
573.JG24_26575 573.JG24_01540 70 0 155 180
573.JG24_26575 573.JG24_07110 102 916 249 938
573.JG24_26575 573.JG24_01795 66 377 0 393
573.JG24_26575 573.JG24_08935 70 0 155 180
573.JG24_26575 573.JG24_09300 0 0 259 258
573.JG24_26575 573.JG24_22280 66 377 0 393
573.JG24_26575 573.JG24_25475 262 598 219 748
573.JG24_26575 573.JG24_29705 0 0 188 188
573.JG24_26575 573.JG24_21175 0 0 652 652
573.JG24_26575 573.JG24_03250 242 0 0 241
573.JG24_26575 573.JG24_08325 117 0 104 175
573.JG24_26575 573.JG24_01140 263 0 167 359
573.JG24_26575 573.JG24_01435 152 0 180 274
573.JG24_26575 573.JG24_02240 263 0 167 359
573.JG24_26575 573.JG24_02780 70 0 155 180
573.JG24_26575 573.JG24_02790 66 377 0 393
573.JG24_26575 573.JG24_26360 125 500 282 658
573.JG24_26575 573.JG24_07435 125 807 280 867
573.JG24_26575 573.JG24_03950 269 615 0 706
573.JG24_26575 573.JG24_30080 158 0 125 231
573.JG24_26575 573.JG24_08655 133 0 104 189
573.JG24_26575 573.JG24_25800 163 355 656 798
573.JG24_26575 573.JG24_09235 306 612 206 767
573.JG24_26575 573.JG24_29695 281 0 204 403
573.JG24_26575 573.JG24_20325 163 355 266 569
573.JG24_26575 573.JG24_15365 69 0 138 163
573.JG24_26575 573.JG24_01075 69 0 138 163
573.JG24_26575 573.JG24_01530 66 377 0 393
573.JG24_26575 573.JG24_10455 104 0 127 184
573.JG24_26575 573.JG24_21670 262 598 219 748
573.JG24_26575 573.JG24_27580 66 377 0 393
573.JG24_26575 573.JG24_04505 133 0 104 189
573.JG24_26575 573.JG24_15765 69 0 151 175
573.JG24_26575 573.JG24_07050 69 0 151 175
573.JG24_26575 573.JG24_28400 157 0 0 156
573.JG24_26575 573.JG24_16950 66 377 0 393
573.JG24_26575 573.JG24_01145 263 0 167 359
573.JG24_26575 573.JG24_07715 263 0 167 359
573.JG24_26575 573.JG24_19695 276 628 632 892
573.JG24_26575 573.JG24_06605 105 601 265 714
573.JG24_26575 573.JG24_09575 306 612 211 768
573.JG24_26575 573.JG24_03945 130 749 0 772
573.JG24_26575 573.JG24_16945 0 0 202 202
573.JG24_26575 573.JG24_24545 69 0 151 175
573.JG24_26575 573.JG24_30185 104 0 127 184
573.JG24_26575 573.JG24_25485 259 382 0 522
573.JG24_26575 573.JG24_02340 152 0 180 274
573.JG24_26595 573.JG24_20745 74 526 0 542
573.JG24_26595 573.JG24_10370 71 470 0 486
573.JG24_26595 573.JG24_13855 195 0 0 195
573.JG24_26595 573.JG24_03285 195 0 0 195
573.JG24_26595 573.JG24_20275 195 0 0 195
573.JG24_26595 573.JG24_03540 195 0 0 195
573.JG24_26595 573.JG24_27970 195 0 0 195
573.JG24_26595 573.JG24_14960 71 368 0 387
573.JG24_26595 573.JG24_14485 195 0 0 195
573.JG24_26595 573.JG24_05980 177 0 0 177
573.JG24_26600 573.JG24_24855 104 108 0 166
573.JG24_26600 573.JG24_10465 161 0 0 161
573.JG24_26600 573.JG24_24850 104 108 0 166
573.JG24_26600 573.JG24_03400 104 108 0 166
573.JG24_26600 573.JG24_03395 104 108 0 166
573.JG24_26615 573.JG24_19625 0 0 213 213
573.JG24_26620 573.JG24_18715 250 0 0 250
573.JG24_26620 573.JG24_23560 151 0 0 150
573.JG24_26620 573.JG24_30080 151 0 0 150
573.JG24_26620 573.JG24_13450 260 0 0 260
573.JG24_26620 573.JG24_29965 250 0 0 250
573.JG24_26620 573.JG24_28065 151 0 0 150
573.JG24_26620 573.JG24_26625 265 0 0 265
573.JG24_26620 573.JG24_24780 260 0 0 260
573.JG24_26620 573.JG24_13485 260 0 0 260
573.JG24_26625 573.JG24_27465 159 0 0 158
573.JG24_26625 573.JG24_25730 159 0 0 158
573.JG24_26625 573.JG24_21385 254 0 0 254
573.JG24_26625 573.JG24_26390 177 0 0 177
573.JG24_26625 573.JG24_25510 195 0 0 195
573.JG24_26625 573.JG24_29315 0 0 280 280
573.JG24_26625 573.JG24_21575 265 0 0 265
573.JG24_26625 573.JG24_20175 263 0 0 263
573.JG24_26625 573.JG24_18460 248 0 0 248
573.JG24_26625 573.JG24_16940 90 552 0 574
573.JG24_26625 573.JG24_19340 250 0 0 250
573.JG24_26625 573.JG24_20600 248 0 0 248
573.JG24_26625 573.JG24_14960 248 0 0 248
573.JG24_26625 573.JG24_26620 265 0 0 265
573.JG24_26625 573.JG24_11695 248 0 0 248
573.JG24_26625 573.JG24_22305 248 0 0 248
573.JG24_26625 573.JG24_00795 263 0 0 263
573.JG24_26625 573.JG24_13450 265 0 0 265
573.JG24_26625 573.JG24_22575 159 0 0 158
573.JG24_26625 573.JG24_23110 255 0 0 254
573.JG24_26625 573.JG24_04565 159 0 0 158
573.JG24_26625 573.JG24_24515 159 0 0 158
573.JG24_26625 573.JG24_28445 159 0 0 158
573.JG24_26625 573.JG24_12240 159 0 0 158
573.JG24_26625 573.JG24_28775 248 0 0 248
573.JG24_26625 573.JG24_29045 250 0 0 250
573.JG24_26625 573.JG24_24310 159 0 0 158
573.JG24_26625 573.JG24_24265 248 0 0 248
573.JG24_26625 573.JG24_15520 159 0 0 158
573.JG24_26625 573.JG24_20330 248 0 0 248
573.JG24_26625 573.JG24_29040 250 0 0 250
573.JG24_26625 573.JG24_05600 159 0 0 158
573.JG24_26625 573.JG24_04925 159 0 0 158
573.JG24_26625 573.JG24_13485 265 0 0 265
573.JG24_26625 573.JG24_04005 159 0 0 158
573.JG24_26625 573.JG24_16565 271 0 0 271
573.JG24_26625 573.JG24_25965 159 0 0 158
573.JG24_26625 573.JG24_15635 250 0 0 250
573.JG24_26625 573.JG24_26005 248 0 0 248
573.JG24_26625 573.JG24_24780 265 0 0 265
573.JG24_26625 573.JG24_11715 255 0 0 254
573.JG24_26635 573.JG24_10150 67 188 0 210
573.JG24_26635 573.JG24_16565 195 0 0 195
573.JG24_26635 573.JG24_17820 0 238 137 314
573.JG24_26635 573.JG24_20275 105 170 0 225
573.JG24_26635 573.JG24_19015 191 172 0 301
573.JG24_26635 573.JG24_03285 105 170 0 225
573.JG24_26635 573.JG24_17840 76 968 0 969
573.JG24_26635 573.JG24_10455 140 0 68 164
573.JG24_26635 573.JG24_13855 105 170 0 225
573.JG24_26635 573.JG24_07055 177 0 0 177
573.JG24_26635 573.JG24_15365 167 0 0 167
573.JG24_26635 573.JG24_01075 167 0 0 167
573.JG24_26635 573.JG24_06995 67 188 0 210
573.JG24_26635 573.JG24_18095 99 0 164 214
573.JG24_26635 573.JG24_10230 191 172 0 301
573.JG24_26635 573.JG24_21310 0 0 213 213
573.JG24_26635 573.JG24_23410 243 0 85 277
573.JG24_26635 573.JG24_17845 151 228 0 316
573.JG24_26635 573.JG24_15140 105 0 92 152
573.JG24_26635 573.JG24_05700 167 0 0 167
573.JG24_26635 573.JG24_10130 67 188 0 210
573.JG24_26635 573.JG24_06600 191 172 0 301
573.JG24_26635 573.JG24_08185 49 232 0 238
573.JG24_26635 573.JG24_05020 62 238 0 254
573.JG24_26635 573.JG24_24545 167 0 0 167
573.JG24_26635 573.JG24_26390 177 0 0 177
573.JG24_26635 573.JG24_30185 140 0 68 164
573.JG24_26635 573.JG24_15765 167 0 0 167
573.JG24_26635 573.JG24_07050 167 0 0 167
573.JG24_26635 573.JG24_22675 67 188 0 210
573.JG24_26635 573.JG24_14485 105 170 0 225
573.JG24_26635 573.JG24_27970 105 170 0 225
573.JG24_26635 573.JG24_22725 191 172 0 301
573.JG24_26635 573.JG24_26385 191 172 0 301
573.JG24_26635 573.JG24_03540 105 170 0 225
573.JG24_26635 573.JG24_28090 67 255 0 275
573.JG24_26640 573.JG24_21725 0 0 171 171
573.JG24_26645 573.JG24_09025 121 0 135 207
573.JG24_26645 573.JG24_10510 121 0 135 207
573.JG24_26645 573.JG24_07235 162 0 0 161
573.JG24_26645 573.JG24_19365 121 0 135 207
573.JG24_26645 573.JG24_10750 152 0 0 151
573.JG24_26645 573.JG24_11875 121 0 135 207
573.JG24_26645 573.JG24_21275 121 0 205 271
573.JG24_26645 573.JG24_13225 162 0 0 161
573.JG24_26645 573.JG24_27130 0 0 481 481
573.JG24_26645 573.JG24_16390 152 0 0 151
573.JG24_26645 573.JG24_29200 121 0 135 207
573.JG24_26645 573.JG24_05860 121 0 205 271
573.JG24_26645 573.JG24_21270 121 0 205 271
573.JG24_26645 573.JG24_25125 152 0 0 151
573.JG24_26645 573.JG24_14545 121 0 135 207
573.JG24_26645 573.JG24_16030 162 0 0 161
573.JG24_26645 573.JG24_22790 152 0 0 151
573.JG24_26645 573.JG24_17660 162 0 0 161
573.JG24_26645 573.JG24_04270 154 0 0 153
573.JG24_26645 573.JG24_23620 266 0 0 266
573.JG24_26650 573.JG24_13045 102 0 162 215
573.JG24_26650 573.JG24_11370 102 0 97 154
573.JG24_26650 573.JG24_21695 0 0 201 201
573.JG24_26650 573.JG24_24490 102 0 97 154
573.JG24_26650 573.JG24_26655 283 983 800 997
573.JG24_26650 573.JG24_23865 257 0 0 256
573.JG24_26650 573.JG24_04060 0 0 279 279
573.JG24_26650 573.JG24_26660 266 923 652 978
573.JG24_26650 573.JG24_15065 102 0 188 239
573.JG24_26650 573.JG24_07120 102 0 97 154
573.JG24_26650 573.JG24_30095 227 0 163 325
573.JG24_26650 573.JG24_04065 0 0 279 279
573.JG24_26650 573.JG24_05625 102 0 97 154
573.JG24_26650 573.JG24_21625 227 0 281 420
573.JG24_26650 573.JG24_25895 102 0 162 215
573.JG24_26655 573.JG24_26650 283 983 800 997
573.JG24_26655 573.JG24_04065 0 0 210 210
573.JG24_26655 573.JG24_21625 375 0 278 529
573.JG24_26655 573.JG24_05625 126 0 153 228
573.JG24_26655 573.JG24_25895 102 0 162 215
573.JG24_26655 573.JG24_05715 0 453 281 589
573.JG24_26655 573.JG24_07120 126 0 153 228
573.JG24_26655 573.JG24_30095 270 0 181 376
573.JG24_26655 573.JG24_11355 177 0 0 177
573.JG24_26655 573.JG24_04060 0 0 279 279
573.JG24_26655 573.JG24_26660 375 945 746 990
573.JG24_26655 573.JG24_23865 257 0 0 256
573.JG24_26655 573.JG24_24490 126 0 153 228
573.JG24_26655 573.JG24_13045 102 0 162 215
573.JG24_26655 573.JG24_11370 126 0 153 228
573.JG24_26660 573.JG24_21625 375 0 303 545
573.JG24_26660 573.JG24_01450 247 0 0 246
573.JG24_26660 573.JG24_16745 262 0 0 262
573.JG24_26660 573.JG24_26655 375 945 746 990
573.JG24_26660 573.JG24_26650 266 923 652 978
573.JG24_26660 573.JG24_20075 268 0 0 268
573.JG24_26660 573.JG24_11355 177 0 0 177
573.JG24_26660 573.JG24_05715 266 901 280 943
573.JG24_26660 573.JG24_30095 270 0 228 412
573.JG24_26665 573.JG24_21440 195 0 0 195
573.JG24_26665 573.JG24_26940 195 0 0 195
573.JG24_26665 573.JG24_10665 195 0 0 195
573.JG24_26670 573.JG24_23435 251 0 0 250
573.JG24_26670 573.JG24_26805 251 0 0 250
573.JG24_26670 573.JG24_23450 251 0 0 250
573.JG24_26670 573.JG24_23490 252 0 0 252
573.JG24_26670 573.JG24_23420 251 0 0 250
573.JG24_26670 573.JG24_08160 251 0 0 250
573.JG24_26670 573.JG24_17460 251 0 0 250
573.JG24_26670 573.JG24_09865 256 0 0 256
573.JG24_26670 573.JG24_23470 251 0 0 250
573.JG24_26670 573.JG24_26195 0 0 168 167
573.JG24_26670 573.JG24_18625 0 0 201 201
573.JG24_26670 573.JG24_28055 251 0 0 250
573.JG24_26670 573.JG24_04450 240 0 0 239
573.JG24_26670 573.JG24_28050 251 0 0 250
573.JG24_26670 573.JG24_04635 256 0 0 256
573.JG24_26670 573.JG24_26395 325 0 511 655
573.JG24_26670 573.JG24_25495 251 0 0 250
573.JG24_26670 573.JG24_23405 251 0 0 250
573.JG24_26670 573.JG24_30375 251 0 0 250
573.JG24_26670 573.JG24_14840 251 0 0 250
573.JG24_26670 573.JG24_23440 251 0 0 250
573.JG24_26670 573.JG24_26795 251 0 0 250
573.JG24_26670 573.JG24_26135 208 0 0 208
573.JG24_26670 573.JG24_25490 0 0 201 201
573.JG24_26670 573.JG24_26820 325 0 202 438
573.JG24_26670 573.JG24_05560 232 0 139 310
573.JG24_26670 573.JG24_18850 232 0 139 310
573.JG24_26670 573.JG24_26390 256 0 0 256
573.JG24_26670 573.JG24_22745 251 0 0 250
573.JG24_26670 573.JG24_07185 251 0 0 250
573.JG24_26670 573.JG24_14845 251 0 0 250
573.JG24_26670 573.JG24_23535 251 0 0 250
573.JG24_26670 573.JG24_23500 252 0 506 614
573.JG24_26670 573.JG24_23465 252 0 0 252
573.JG24_26670 573.JG24_22860 251 0 0 250
573.JG24_26670 573.JG24_04445 208 0 0 208
573.JG24_26670 573.JG24_23390 251 0 0 250
573.JG24_26670 573.JG24_19165 251 0 0 250
573.JG24_26670 573.JG24_19035 256 0 0 256
573.JG24_26670 573.JG24_19000 0 0 181 181
573.JG24_26670 573.JG24_23530 251 0 0 250
573.JG24_26670 573.JG24_23400 251 0 0 250
573.JG24_26670 573.JG24_23415 251 0 0 250
573.JG24_26670 573.JG24_23485 260 0 0 260
573.JG24_26670 573.JG24_23425 252 0 0 252
573.JG24_26670 573.JG24_24885 251 0 0 250
573.JG24_26670 573.JG24_23380 252 0 266 427
573.JG24_26670 573.JG24_23460 251 0 0 250
573.JG24_26670 573.JG24_23035 251 0 0 250
573.JG24_26670 573.JG24_24890 252 0 0 252
573.JG24_26670 573.JG24_23375 325 0 0 325
573.JG24_26670 573.JG24_22865 251 0 0 250
573.JG24_26670 573.JG24_21835 257 0 0 256
573.JG24_26670 573.JG24_23385 251 0 0 250
573.JG24_26670 573.JG24_23040 251 0 0 250
573.JG24_26670 573.JG24_19180 266 0 0 266
573.JG24_26670 573.JG24_29505 251 0 0 250
573.JG24_26670 573.JG24_23410 251 0 0 250
573.JG24_26670 573.JG24_23445 252 0 0 252
573.JG24_26670 573.JG24_22765 251 0 0 250
573.JG24_26670 573.JG24_23495 251 0 0 250
573.JG24_26670 573.JG24_23480 252 0 0 252
573.JG24_26670 573.JG24_04105 208 0 280 405
573.JG24_26670 573.JG24_23475 251 0 0 250
573.JG24_26670 573.JG24_23345 208 0 278 403
573.JG24_26670 573.JG24_23370 251 0 0 250
573.JG24_26670 573.JG24_23455 251 0 0 250
573.JG24_26670 573.JG24_26815 325 0 266 483
573.JG24_26670 573.JG24_27290 232 0 139 310
573.JG24_26670 573.JG24_23430 252 0 0 252
573.JG24_26670 573.JG24_28040 252 0 0 252
573.JG24_26670 573.JG24_26810 252 0 0 252
573.JG24_26670 573.JG24_24985 325 0 0 325
573.JG24_26685 573.JG24_07020 0 154 127 229
573.JG24_26685 573.JG24_17815 152 212 0 303
573.JG24_26685 573.JG24_19835 152 212 0 303
573.JG24_26685 573.JG24_27825 88 156 0 197
573.JG24_26685 573.JG24_10255 152 794 0 817
573.JG24_26685 573.JG24_18535 264 263 94 465
573.JG24_26685 573.JG24_05960 88 156 0 197
573.JG24_26685 573.JG24_11215 88 156 0 197
573.JG24_26685 573.JG24_07350 718 0 266 784
573.JG24_26685 573.JG24_20145 0 391 201 492
573.JG24_26685 573.JG24_06095 88 156 0 197
573.JG24_26685 573.JG24_23015 264 263 94 465
573.JG24_26685 573.JG24_04195 88 156 0 197
573.JG24_26685 573.JG24_04185 88 156 0 197
573.JG24_26690 573.JG24_09595 241 0 0 240
573.JG24_26690 573.JG24_03285 103 347 0 389
573.JG24_26690 573.JG24_26695 937 506 380 979
573.JG24_26690 573.JG24_20275 103 98 0 156
573.JG24_26690 573.JG24_18060 0 108 99 161
573.JG24_26690 573.JG24_08180 98 190 0 238
573.JG24_26690 573.JG24_13855 103 98 0 156
573.JG24_26690 573.JG24_27820 71 215 0 239
573.JG24_26690 573.JG24_08190 0 108 99 161
573.JG24_26690 573.JG24_14960 66 355 120 423
573.JG24_26690 573.JG24_10400 256 466 142 629
573.JG24_26690 573.JG24_18470 66 193 85 250
573.JG24_26690 573.JG24_06410 157 0 0 156
573.JG24_26690 573.JG24_08185 71 203 0 227
573.JG24_26690 573.JG24_06120 99 347 0 386
573.JG24_26690 573.JG24_10405 256 466 144 630
573.JG24_26690 573.JG24_06100 71 215 0 239
573.JG24_26690 573.JG24_18575 157 0 0 156
573.JG24_26690 573.JG24_10370 250 508 226 689
573.JG24_26690 573.JG24_12550 0 108 92 155
573.JG24_26690 573.JG24_14485 103 98 0 156
573.JG24_26690 573.JG24_10410 261 347 159 558
573.JG24_26690 573.JG24_28430 66 347 59 375
573.JG24_26690 573.JG24_19200 157 0 0 156
573.JG24_26690 573.JG24_20595 66 193 85 250
573.JG24_26690 573.JG24_03540 103 98 0 156
573.JG24_26690 573.JG24_14090 256 345 92 518
573.JG24_26690 573.JG24_27970 103 347 0 389
573.JG24_26690 573.JG24_18110 937 506 213 973
573.JG24_26695 573.JG24_11170 70 705 0 713
573.JG24_26695 573.JG24_23380 265 0 0 265
573.JG24_26695 573.JG24_19415 237 345 0 478
573.JG24_26695 573.JG24_10410 105 592 209 685
573.JG24_26695 573.JG24_14485 262 508 222 692
573.JG24_26695 573.JG24_10550 141 362 139 486
573.JG24_26695 573.JG24_24890 273 0 0 273
573.JG24_26695 573.JG24_23035 288 0 0 288
573.JG24_26695 573.JG24_28430 141 592 139 671
573.JG24_26695 573.JG24_22865 264 0 0 264
573.JG24_26695 573.JG24_11730 141 362 139 486
573.JG24_26695 573.JG24_23040 271 0 0 271
573.JG24_26695 573.JG24_05510 237 345 0 478
573.JG24_26695 573.JG24_05370 237 345 0 478
573.JG24_26695 573.JG24_16345 103 499 0 531
573.JG24_26695 573.JG24_10105 237 345 0 478
573.JG24_26695 573.JG24_22560 239 219 0 380
573.JG24_26695 573.JG24_24280 237 345 0 478
573.JG24_26695 573.JG24_06475 195 0 0 195
573.JG24_26695 573.JG24_20595 141 421 139 534
573.JG24_26695 573.JG24_05055 141 362 139 486
573.JG24_26695 573.JG24_19035 153 0 0 152
573.JG24_26695 573.JG24_08420 237 0 0 237
573.JG24_26695 573.JG24_23530 278 0 0 278
573.JG24_26695 573.JG24_26005 104 107 0 165
573.JG24_26695 573.JG24_03540 262 508 222 692
573.JG24_26695 573.JG24_07225 105 215 0 267
573.JG24_26695 573.JG24_23430 271 0 0 271
573.JG24_26695 573.JG24_18965 266 0 129 333
573.JG24_26695 573.JG24_12915 237 345 0 478
573.JG24_26695 573.JG24_06430 243 0 0 242
573.JG24_26695 573.JG24_10420 937 506 213 973
573.JG24_26695 573.JG24_14090 105 592 127 653
573.JG24_26695 573.JG24_23445 272 0 0 272
573.JG24_26695 573.JG24_22255 997 0 279 997
573.JG24_26695 573.JG24_19180 288 0 0 288
573.JG24_26695 573.JG24_27970 262 592 222 745
573.JG24_26695 573.JG24_20875 937 506 213 973
573.JG24_26695 573.JG24_23480 270 0 0 270
573.JG24_26695 573.JG24_26800 238 0 0 237
573.JG24_26695 573.JG24_23495 286 0 0 286
573.JG24_26695 573.JG24_18110 221 629 275 772
573.JG24_26695 573.JG24_23475 272 0 0 272
573.JG24_26695 573.JG24_25115 103 499 0 531
573.JG24_26695 573.JG24_09535 254 0 102 301
573.JG24_26695 573.JG24_09315 141 362 139 486
573.JG24_26695 573.JG24_08160 265 0 0 265
573.JG24_26695 573.JG24_28925 141 362 139 486
573.JG24_26695 573.JG24_13310 141 362 139 486
573.JG24_26695 573.JG24_28775 104 107 0 165
573.JG24_26695 573.JG24_23470 271 0 0 271
573.JG24_26695 573.JG24_19045 239 778 0 823
573.JG24_26695 573.JG24_20330 104 107 0 165
573.JG24_26695 573.JG24_29395 237 0 0 237
573.JG24_26695 573.JG24_17750 114 187 0 248
573.JG24_26695 573.JG24_07460 243 0 0 242
573.JG24_26695 573.JG24_17000 237 0 0 237
573.JG24_26695 573.JG24_07575 141 362 139 486
573.JG24_26695 573.JG24_10115 237 345 0 478
573.JG24_26695 573.JG24_23435 262 0 0 262
573.JG24_26695 573.JG24_09550 237 345 0 478
573.JG24_26695 573.JG24_14080 70 705 0 713
573.JG24_26695 573.JG24_26690 937 506 380 979
573.JG24_26695 573.JG24_11175 937 506 213 973
573.JG24_26695 573.JG24_26060 260 0 0 260
573.JG24_26695 573.JG24_01895 237 0 0 237
573.JG24_26695 573.JG24_23490 266 0 0 266
573.JG24_26695 573.JG24_26070 237 0 0 237
573.JG24_26695 573.JG24_25255 239 219 0 380
573.JG24_26695 573.JG24_16955 237 0 0 237
573.JG24_26695 573.JG24_06115 239 649 0 721
573.JG24_26695 573.JG24_10405 105 198 206 380
573.JG24_26695 573.JG24_06080 74 423 0 442
573.JG24_26695 573.JG24_19740 237 345 0 478
573.JG24_26695 573.JG24_05480 237 345 0 478
573.JG24_26695 573.JG24_22745 287 0 0 286
573.JG24_26695 573.JG24_26390 153 0 0 152
573.JG24_26695 573.JG24_18115 937 592 487 985
573.JG24_26695 573.JG24_20745 114 187 0 248
573.JG24_26695 573.JG24_06940 237 0 0 237
573.JG24_26695 573.JG24_15670 114 187 0 248
573.JG24_26695 573.JG24_23390 271 0 0 271
573.JG24_26695 573.JG24_18460 104 107 0 165
573.JG24_26695 573.JG24_23500 237 0 0 237
573.JG24_26695 573.JG24_30030 101 396 184 518
