protein1 protein2 experimental database textmining combined_score
1280.SAXN108_2737 1280.SAXN108_2480 177 0 0 177
1280.SAXN108_2737 1280.SAXN108_2499 188 0 0 188
1280.SAXN108_2737 1280.SAXN108_0581 176 0 0 175
1280.SAXN108_2737 1280.SAXN108_0446 170 0 0 169
1280.SAXN108_2737 1280.SAXN108_1898 0 0 163 163
1280.SAXN108_2737 1280.SAXN108_2498 270 0 0 270
1280.SAXN108_2737 1280.SAXN108_0598 253 0 0 252
1280.SAXN108_2739 1280.SAXN108_2453 179 0 0 179
1280.SAXN108_2739 1280.SAXN108_2407 0 0 205 205
1280.SAXN108_2739 1280.SAXN108_1818 176 0 0 175
1280.SAXN108_2739 1280.SAXN108_2900 273 0 0 273
1280.SAXN108_2739 1280.SAXN108_2418 277 280 140 513
1280.SAXN108_2739 1280.SAXN108_2828 158 0 0 157
1280.SAXN108_2739 1280.SAXN108_0771 179 0 0 179
1280.SAXN108_2739 1280.SAXN108_0510 176 0 0 175
1280.SAXN108_2739 1280.SAXN108_0102 176 0 0 175
1280.SAXN108_2739 1280.SAXN108_1532 161 164 0 268
1280.SAXN108_2739 1280.SAXN108_1140 165 0 0 165
1280.SAXN108_2739 1280.SAXN108_1770 177 0 0 177
1280.SAXN108_2739 1280.SAXN108_1822 67 164 0 186
1280.SAXN108_2739 1280.SAXN108_0019 273 0 0 273
1280.SAXN108_2739 1280.SAXN108_1765 183 164 0 287
1280.SAXN108_2739 1280.SAXN108_2479 214 0 0 214
1280.SAXN108_2739 1280.SAXN108_1359 118 716 0 738
1280.SAXN108_2739 1280.SAXN108_0051 239 0 0 238
1280.SAXN108_2739 1280.SAXN108_0134 299 0 0 299
1280.SAXN108_2739 1280.SAXN108_1231 158 0 0 157
1280.SAXN108_2739 1280.SAXN108_0101 176 0 0 175
1280.SAXN108_2739 1280.SAXN108_0566 235 0 0 235
1280.SAXN108_2739 1280.SAXN108_0808 165 0 0 165
1280.SAXN108_2739 1280.SAXN108_1778 239 0 0 238
1280.SAXN108_2739 1280.SAXN108_0842 167 0 0 167
1280.SAXN108_2739 1280.SAXN108_2568 191 0 0 191
1280.SAXN108_2739 1280.SAXN108_0517 67 164 0 186
1280.SAXN108_2739 1280.SAXN108_1752 214 0 0 214
1280.SAXN108_2739 1280.SAXN108_0565 176 0 0 175
1280.SAXN108_2739 1280.SAXN108_2135 161 164 0 268
1280.SAXN108_2739 1280.SAXN108_0113 158 0 0 157
1280.SAXN108_2739 1280.SAXN108_1284 158 0 0 157
1280.SAXN108_2739 1280.SAXN108_0957 0 0 407 407
1280.SAXN108_2739 1280.SAXN108_0590 164 0 0 163
1280.SAXN108_2739 1280.SAXN108_1655 225 0 0 224
1280.SAXN108_2739 1280.SAXN108_2538 0 0 189 189
1280.SAXN108_2739 1280.SAXN108_1194 0 0 188 188
1280.SAXN108_2739 1280.SAXN108_2726 158 0 0 157
1280.SAXN108_2739 1280.SAXN108_0252 161 164 0 268
1280.SAXN108_2739 1280.SAXN108_2577 158 0 0 157
1280.SAXN108_2739 1280.SAXN108_0140 273 0 0 273
1280.SAXN108_2739 1280.SAXN108_1789 179 0 0 179
1280.SAXN108_2739 1280.SAXN108_1816 179 0 0 179
1280.SAXN108_2739 1280.SAXN108_1568 239 0 0 238
1280.SAXN108_2739 1280.SAXN108_1891 214 0 0 214
1280.SAXN108_2739 1280.SAXN108_2747 285 0 0 284
1280.SAXN108_2739 1280.SAXN108_0551 217 0 0 217
1280.SAXN108_2739 1280.SAXN108_1522 67 364 0 381
1280.SAXN108_2739 1280.SAXN108_2737 67 164 0 186
1280.SAXN108_2742 1280.SAXN108_2603 178 0 81 212
1280.SAXN108_2742 1280.SAXN108_2418 174 0 0 173
1280.SAXN108_2743 1280.SAXN108_0449 0 0 175 175
1280.SAXN108_2743 1280.SAXN108_1050 0 0 195 195
1280.SAXN108_2743 1280.SAXN108_1909 0 0 196 196
1280.SAXN108_2744 1280.SAXN108_1771 222 0 69 244
1280.SAXN108_2744 1280.SAXN108_1919 245 0 0 244
1280.SAXN108_2744 1280.SAXN108_2847 222 0 69 244
1280.SAXN108_2744 1280.SAXN108_0238 344 0 0 343
1280.SAXN108_2744 1280.SAXN108_2939 344 0 0 343
1280.SAXN108_2744 1280.SAXN108_0463 222 0 69 244
1280.SAXN108_2744 1280.SAXN108_1220 269 0 96 310
1280.SAXN108_2744 1280.SAXN108_1182 123 0 102 178
1280.SAXN108_2744 1280.SAXN108_2818 245 0 62 261
1280.SAXN108_2744 1280.SAXN108_2278 270 0 0 270
1280.SAXN108_2744 1280.SAXN108_0968 245 0 62 261
1280.SAXN108_2744 1280.SAXN108_1280 222 0 69 244
1280.SAXN108_2744 1280.SAXN108_0305 123 0 162 233
1280.SAXN108_2744 1280.SAXN108_0267 222 0 69 244
1280.SAXN108_2744 1280.SAXN108_1278 270 0 0 270
1280.SAXN108_2745 1280.SAXN108_1095 123 0 96 173
1280.SAXN108_2746 1280.SAXN108_1095 123 0 96 173
1280.SAXN108_2747 1280.SAXN108_1765 183 0 0 183
1280.SAXN108_2747 1280.SAXN108_0252 170 0 0 169
1280.SAXN108_2747 1280.SAXN108_0115 0 0 197 197
1280.SAXN108_2747 1280.SAXN108_0147 0 0 197 197
1280.SAXN108_2747 1280.SAXN108_2405 285 0 0 284
1280.SAXN108_2747 1280.SAXN108_1818 159 0 0 158
1280.SAXN108_2747 1280.SAXN108_2739 285 0 0 284
1280.SAXN108_2747 1280.SAXN108_1532 170 0 0 169
1280.SAXN108_2747 1280.SAXN108_2135 170 0 0 169
1280.SAXN108_2748 1280.SAXN108_0215 163 0 0 163
1280.SAXN108_2748 1280.SAXN108_0185 163 0 0 163
1280.SAXN108_2748 1280.SAXN108_2721 163 0 0 163
1280.SAXN108_2748 1280.SAXN108_0985 163 0 0 163
1280.SAXN108_2748 1280.SAXN108_1130 175 0 0 175
1280.SAXN108_2750 1280.SAXN108_0985 163 0 0 163
1280.SAXN108_2750 1280.SAXN108_2721 163 0 0 163
1280.SAXN108_2750 1280.SAXN108_1130 175 0 0 175
1280.SAXN108_2750 1280.SAXN108_0215 163 0 0 163
1280.SAXN108_2750 1280.SAXN108_0185 163 0 0 163
1280.SAXN108_2753 1280.SAXN108_1532 170 0 0 169
1280.SAXN108_2753 1280.SAXN108_0229 88 226 0 263
1280.SAXN108_2753 1280.SAXN108_2135 170 0 0 169
1280.SAXN108_2753 1280.SAXN108_1079 258 0 181 366
1280.SAXN108_2753 1280.SAXN108_1222 361 505 0 670
1280.SAXN108_2753 1280.SAXN108_0227 88 226 0 263
1280.SAXN108_2753 1280.SAXN108_1883 182 0 0 181
1280.SAXN108_2753 1280.SAXN108_0175 0 0 301 301
1280.SAXN108_2753 1280.SAXN108_0626 182 0 0 181
1280.SAXN108_2753 1280.SAXN108_0839 0 0 287 286
1280.SAXN108_2753 1280.SAXN108_2787 0 0 301 301
1280.SAXN108_2753 1280.SAXN108_0246 0 0 200 200
1280.SAXN108_2753 1280.SAXN108_0231 88 226 0 263
1280.SAXN108_2753 1280.SAXN108_0252 170 0 0 169
1280.SAXN108_2753 1280.SAXN108_0236 88 226 0 263
1280.SAXN108_2753 1280.SAXN108_1201 168 0 0 167
1280.SAXN108_2753 1280.SAXN108_1811 359 0 0 359
1280.SAXN108_2753 1280.SAXN108_1765 181 0 0 181
1280.SAXN108_2754 1280.SAXN108_2362 220 0 0 220
1280.SAXN108_2755 1280.SAXN108_0813 136 0 57 150
1280.SAXN108_2755 1280.SAXN108_1530 64 0 130 150
1280.SAXN108_2755 1280.SAXN108_1605 311 0 158 395
1280.SAXN108_2755 1280.SAXN108_2896 150 0 69 174
1280.SAXN108_2755 1280.SAXN108_0597 233 0 0 232
1280.SAXN108_2755 1280.SAXN108_1209 233 0 0 232
1280.SAXN108_2755 1280.SAXN108_2474 233 0 0 232
1280.SAXN108_2755 1280.SAXN108_1583 191 0 0 191
1280.SAXN108_2755 1280.SAXN108_1571 152 0 0 151
1280.SAXN108_2755 1280.SAXN108_0774 150 0 69 174
1280.SAXN108_2755 1280.SAXN108_2324 150 0 69 174
1280.SAXN108_2755 1280.SAXN108_1729 83 234 0 267
1280.SAXN108_2755 1280.SAXN108_1606 180 0 162 283
1280.SAXN108_2755 1280.SAXN108_0020 150 0 69 174
1280.SAXN108_2755 1280.SAXN108_1434 150 0 69 174
1280.SAXN108_2755 1280.SAXN108_0726 150 0 69 174
1280.SAXN108_2755 1280.SAXN108_0596 233 0 0 232
1280.SAXN108_2755 1280.SAXN108_1608 64 0 163 183
1280.SAXN108_2755 1280.SAXN108_1314 159 0 157 260
1280.SAXN108_2755 1280.SAXN108_1719 150 0 69 174
1280.SAXN108_2755 1280.SAXN108_2613 150 0 69 174
1280.SAXN108_2755 1280.SAXN108_0522 0 676 96 694
1280.SAXN108_2755 1280.SAXN108_1515 150 0 69 174
1280.SAXN108_2756 1280.SAXN108_1661 0 0 523 523
1280.SAXN108_2758 1280.SAXN108_1134 185 0 0 185
1280.SAXN108_2758 1280.SAXN108_2837 153 0 0 152
1280.SAXN108_2759 1280.SAXN108_0194 166 0 0 165
1280.SAXN108_2759 1280.SAXN108_0193 166 0 0 165
1280.SAXN108_2761 1280.SAXN108_2418 174 0 0 173
1280.SAXN108_2761 1280.SAXN108_2603 178 0 81 212
1280.SAXN108_2762 1280.SAXN108_1095 123 0 96 173
1280.SAXN108_2763 1280.SAXN108_0258 155 0 66 177
1280.SAXN108_2763 1280.SAXN108_0263 155 0 127 230
1280.SAXN108_2763 1280.SAXN108_0834 161 0 0 161
1280.SAXN108_2763 1280.SAXN108_2630 155 0 127 230
1280.SAXN108_2763 1280.SAXN108_2476 166 0 0 165
1280.SAXN108_2763 1280.SAXN108_1905 160 0 0 159
1280.SAXN108_2763 1280.SAXN108_1337 155 0 66 177
1280.SAXN108_2763 1280.SAXN108_2496 161 0 0 161
1280.SAXN108_2763 1280.SAXN108_1220 128 0 72 156
1280.SAXN108_2763 1280.SAXN108_2629 155 0 66 177
1280.SAXN108_2763 1280.SAXN108_0605 160 0 0 159
1280.SAXN108_2765 1280.SAXN108_0839 0 0 193 193
1280.SAXN108_2765 1280.SAXN108_1765 0 0 491 491
1280.SAXN108_2767 1280.SAXN108_0370 151 0 0 150
1280.SAXN108_2767 1280.SAXN108_1590 195 0 0 195
1280.SAXN108_2767 1280.SAXN108_1199 182 0 0 181
1280.SAXN108_2767 1280.SAXN108_2600 151 0 0 150
1280.SAXN108_2767 1280.SAXN108_0722 151 0 0 150
1280.SAXN108_2767 1280.SAXN108_2784 151 0 0 150
1280.SAXN108_2767 1280.SAXN108_2122 174 0 0 173
1280.SAXN108_2768 1280.SAXN108_1816 112 107 0 173
1280.SAXN108_2768 1280.SAXN108_1143 155 0 0 154
1280.SAXN108_2768 1280.SAXN108_2438 173 0 0 173
1280.SAXN108_2768 1280.SAXN108_0924 185 0 0 185
1280.SAXN108_2768 1280.SAXN108_1761 193 0 0 193
1280.SAXN108_2768 1280.SAXN108_2439 173 0 0 173
1280.SAXN108_2768 1280.SAXN108_1267 193 0 0 193
1280.SAXN108_2768 1280.SAXN108_2624 173 0 0 173
1280.SAXN108_2768 1280.SAXN108_0771 112 107 0 173
1280.SAXN108_2768 1280.SAXN108_2453 112 107 0 173
1280.SAXN108_2768 1280.SAXN108_0949 172 0 0 171
1280.SAXN108_2769 1280.SAXN108_1095 123 0 96 173
1280.SAXN108_2772 1280.SAXN108_1140 158 0 0 157
1280.SAXN108_2772 1280.SAXN108_0808 158 0 0 157
1280.SAXN108_2772 1280.SAXN108_0431 0 0 180 179
1280.SAXN108_2773 1280.SAXN108_2372 173 0 0 173
1280.SAXN108_2773 1280.SAXN108_1782 68 155 0 178
1280.SAXN108_2773 1280.SAXN108_2111 68 155 0 178
1280.SAXN108_2773 1280.SAXN108_1247 160 0 0 159
1280.SAXN108_2774 1280.SAXN108_0146 131 90 0 175
1280.SAXN108_2774 1280.SAXN108_0142 131 90 0 175
1280.SAXN108_2774 1280.SAXN108_0116 131 90 0 175
1280.SAXN108_2774 1280.SAXN108_0620 131 90 0 175
1280.SAXN108_2774 1280.SAXN108_1481 131 90 0 175
1280.SAXN108_2774 1280.SAXN108_0621 131 90 0 175
1280.SAXN108_2774 1280.SAXN108_2919 131 90 0 175
1280.SAXN108_2774 1280.SAXN108_1032 131 90 0 175
1280.SAXN108_2774 1280.SAXN108_2918 131 90 0 175
1280.SAXN108_2774 1280.SAXN108_1191 158 0 0 157
1280.SAXN108_2774 1280.SAXN108_1642 191 0 0 191
1280.SAXN108_2775 1280.SAXN108_2776 0 800 0 800
1280.SAXN108_2775 1280.SAXN108_1905 160 0 0 159
1280.SAXN108_2775 1280.SAXN108_2496 161 0 0 161
1280.SAXN108_2775 1280.SAXN108_1337 155 0 66 177
1280.SAXN108_2775 1280.SAXN108_2476 166 0 0 165
1280.SAXN108_2775 1280.SAXN108_1220 128 0 72 156
1280.SAXN108_2775 1280.SAXN108_2630 155 0 127 230
1280.SAXN108_2775 1280.SAXN108_0834 161 0 0 161
1280.SAXN108_2775 1280.SAXN108_0605 160 0 0 159
1280.SAXN108_2775 1280.SAXN108_2629 155 0 66 177
1280.SAXN108_2775 1280.SAXN108_0263 155 0 127 230
1280.SAXN108_2775 1280.SAXN108_0258 155 0 66 177
1280.SAXN108_2776 1280.SAXN108_2775 0 800 0 800
1280.SAXN108_2777 1280.SAXN108_1126 0 0 263 263
1280.SAXN108_2777 1280.SAXN108_2920 0 0 197 197
1280.SAXN108_2777 1280.SAXN108_0820 0 0 197 197
1280.SAXN108_2779 1280.SAXN108_1459 96 580 0 604
1280.SAXN108_2779 1280.SAXN108_2306 96 580 0 604
1280.SAXN108_2779 1280.SAXN108_0808 165 0 0 165
1280.SAXN108_2779 1280.SAXN108_1140 165 0 0 165
1280.SAXN108_2780 1280.SAXN108_0808 165 0 0 165
1280.SAXN108_2780 1280.SAXN108_2306 96 580 0 604
1280.SAXN108_2780 1280.SAXN108_1459 96 580 0 604
1280.SAXN108_2780 1280.SAXN108_1140 165 0 0 165
1280.SAXN108_2783 1280.SAXN108_1438 157 0 0 156
1280.SAXN108_2783 1280.SAXN108_1033 167 0 0 167
1280.SAXN108_2783 1280.SAXN108_0506 157 0 0 156
1280.SAXN108_2783 1280.SAXN108_0551 0 0 163 163
1280.SAXN108_2783 1280.SAXN108_1184 0 0 190 190
1280.SAXN108_2783 1280.SAXN108_1304 168 0 0 167
1280.SAXN108_2783 1280.SAXN108_1134 173 0 0 173
1280.SAXN108_2784 1280.SAXN108_2418 191 0 0 191
1280.SAXN108_2784 1280.SAXN108_2767 151 0 0 150
1280.SAXN108_2784 1280.SAXN108_2922 130 95 0 178
1280.SAXN108_2784 1280.SAXN108_2127 175 0 0 175
1280.SAXN108_2785 1280.SAXN108_1713 173 0 65 193
1280.SAXN108_2785 1280.SAXN108_0711 133 154 0 235
1280.SAXN108_2785 1280.SAXN108_0431 335 0 146 407
1280.SAXN108_2785 1280.SAXN108_1605 158 0 78 190
1280.SAXN108_2785 1280.SAXN108_1896 133 154 0 235
1280.SAXN108_2785 1280.SAXN108_2626 275 0 93 314
1280.SAXN108_2785 1280.SAXN108_1523 168 0 0 167
1280.SAXN108_2785 1280.SAXN108_0650 272 0 72 295
1280.SAXN108_2785 1280.SAXN108_1445 256 0 0 256
1280.SAXN108_2785 1280.SAXN108_1203 159 0 0 158
1280.SAXN108_2785 1280.SAXN108_2684 133 154 0 235
1280.SAXN108_2785 1280.SAXN108_2023 156 0 0 155
1280.SAXN108_2785 1280.SAXN108_2495 173 0 0 173
1280.SAXN108_2785 1280.SAXN108_1066 162 0 0 161
1280.SAXN108_2785 1280.SAXN108_1542 272 0 72 295
1280.SAXN108_2785 1280.SAXN108_2805 156 0 0 155
1280.SAXN108_2785 1280.SAXN108_2019 154 0 0 153
1280.SAXN108_2785 1280.SAXN108_0407 160 0 0 159
1280.SAXN108_2785 1280.SAXN108_2367 156 0 0 155
1280.SAXN108_2785 1280.SAXN108_2292 165 0 0 165
1280.SAXN108_2785 1280.SAXN108_1093 272 0 72 295
1280.SAXN108_2785 1280.SAXN108_0172 154 0 0 153
1280.SAXN108_2785 1280.SAXN108_0565 165 0 0 165
1280.SAXN108_2785 1280.SAXN108_1720 158 0 0 157
1280.SAXN108_2785 1280.SAXN108_1351 127 0 94 175
1280.SAXN108_2785 1280.SAXN108_1310 177 0 94 222
1280.SAXN108_2785 1280.SAXN108_2916 154 0 0 153
1280.SAXN108_2785 1280.SAXN108_1782 163 0 42 163
1280.SAXN108_2785 1280.SAXN108_1305 102 135 0 190
1280.SAXN108_2785 1280.SAXN108_2127 183 0 0 183
1280.SAXN108_2785 1280.SAXN108_1726 120 106 0 179
1280.SAXN108_2785 1280.SAXN108_1789 197 0 0 197
1280.SAXN108_2785 1280.SAXN108_2933 256 0 0 256
1280.SAXN108_2785 1280.SAXN108_2882 156 0 0 155
1280.SAXN108_2785 1280.SAXN108_1476 151 0 0 150
1280.SAXN108_2785 1280.SAXN108_1444 152 0 145 243
1280.SAXN108_2785 1280.SAXN108_2891 177 0 94 222
1280.SAXN108_2785 1280.SAXN108_2876 160 0 0 159
1280.SAXN108_2785 1280.SAXN108_0953 162 0 0 161
1280.SAXN108_2785 1280.SAXN108_1528 183 0 67 205
1280.SAXN108_2785 1280.SAXN108_0101 165 0 0 165
1280.SAXN108_2785 1280.SAXN108_0840 173 0 65 193
1280.SAXN108_2785 1280.SAXN108_0134 156 0 0 155
1280.SAXN108_2785 1280.SAXN108_0815 181 0 0 181
1280.SAXN108_2785 1280.SAXN108_2664 168 0 0 167
1280.SAXN108_2785 1280.SAXN108_1058 275 0 0 275
1280.SAXN108_2785 1280.SAXN108_2121 173 0 0 173
1280.SAXN108_2785 1280.SAXN108_0510 165 0 0 165
1280.SAXN108_2785 1280.SAXN108_0102 165 0 0 165
1280.SAXN108_2785 1280.SAXN108_0409 91 131 0 176
1280.SAXN108_2785 1280.SAXN108_1477 151 0 0 150
1280.SAXN108_2785 1280.SAXN108_0949 277 0 69 298
1280.SAXN108_2785 1280.SAXN108_0831 275 0 93 314
1280.SAXN108_2785 1280.SAXN108_1606 304 224 92 466
1280.SAXN108_2785 1280.SAXN108_1081 179 0 101 230
1280.SAXN108_2785 1280.SAXN108_0408 91 131 0 176
1280.SAXN108_2785 1280.SAXN108_1220 140 0 96 189
1280.SAXN108_2785 1280.SAXN108_2685 133 154 0 235
1280.SAXN108_2785 1280.SAXN108_0842 161 0 0 161
1280.SAXN108_2785 1280.SAXN108_2111 163 0 42 163
1280.SAXN108_2785 1280.SAXN108_1147 151 0 0 150
1280.SAXN108_2785 1280.SAXN108_0920 177 0 0 177
1280.SAXN108_2785 1280.SAXN108_1490 127 0 95 176
1280.SAXN108_2785 1280.SAXN108_2706 178 0 53 188
1280.SAXN108_2785 1280.SAXN108_1359 152 0 0 151
1280.SAXN108_2785 1280.SAXN108_1747 173 0 0 173
1280.SAXN108_2785 1280.SAXN108_0965 125 0 126 202
1280.SAXN108_2785 1280.SAXN108_0153 156 0 0 155
1280.SAXN108_2785 1280.SAXN108_1377 256 0 0 256
1280.SAXN108_2785 1280.SAXN108_0511 91 131 0 176
1280.SAXN108_2785 1280.SAXN108_0666 168 0 0 167
1280.SAXN108_2785 1280.SAXN108_1501 275 0 93 314
1280.SAXN108_2785 1280.SAXN108_2022 156 0 0 155
1280.SAXN108_2785 1280.SAXN108_1107 181 108 0 238
1280.SAXN108_2786 1280.SAXN108_2920 176 0 0 175
1280.SAXN108_2786 1280.SAXN108_0929 266 0 0 266
1280.SAXN108_2786 1280.SAXN108_2333 167 0 0 167
1280.SAXN108_2786 1280.SAXN108_1229 179 0 0 179
1280.SAXN108_2786 1280.SAXN108_1335 167 0 0 167
1280.SAXN108_2786 1280.SAXN108_0820 176 0 0 175
1280.SAXN108_2786 1280.SAXN108_1232 266 0 0 266
1280.SAXN108_2787 1280.SAXN108_0192 263 0 0 263
1280.SAXN108_2787 1280.SAXN108_0191 308 0 0 307
1280.SAXN108_2787 1280.SAXN108_0524 441 0 421 662
1280.SAXN108_2787 1280.SAXN108_2571 441 0 421 662
1280.SAXN108_2787 1280.SAXN108_2401 270 0 608 701
1280.SAXN108_2787 1280.SAXN108_1220 190 0 0 190
1280.SAXN108_2787 1280.SAXN108_0381 270 0 608 701
1280.SAXN108_2787 1280.SAXN108_1079 311 0 302 498
1280.SAXN108_2787 1280.SAXN108_0178 441 0 421 662
1280.SAXN108_2787 1280.SAXN108_1532 0 0 181 181
1280.SAXN108_2787 1280.SAXN108_1140 159 0 0 158
1280.SAXN108_2787 1280.SAXN108_1570 447 826 408 938
1280.SAXN108_2787 1280.SAXN108_2135 0 0 181 181
1280.SAXN108_2787 1280.SAXN108_1754 441 0 421 662
1280.SAXN108_2787 1280.SAXN108_2922 296 0 51 303
1280.SAXN108_2787 1280.SAXN108_2642 164 0 67 186
1280.SAXN108_2787 1280.SAXN108_0175 983 0 571 992
1280.SAXN108_2787 1280.SAXN108_0254 164 0 67 186
1280.SAXN108_2787 1280.SAXN108_0189 230 0 292 431
1280.SAXN108_2787 1280.SAXN108_1305 308 0 488 630
1280.SAXN108_2787 1280.SAXN108_0808 159 0 0 158
1280.SAXN108_2787 1280.SAXN108_1269 152 0 0 151
1280.SAXN108_2787 1280.SAXN108_0727 0 0 217 217
1280.SAXN108_2787 1280.SAXN108_2895 0 0 217 217
1280.SAXN108_2787 1280.SAXN108_0246 641 0 476 803
1280.SAXN108_2787 1280.SAXN108_0300 447 826 408 938
1280.SAXN108_2787 1280.SAXN108_1443 380 0 181 470
1280.SAXN108_2787 1280.SAXN108_0049 447 826 586 956
1280.SAXN108_2787 1280.SAXN108_1726 164 0 0 163
1280.SAXN108_2787 1280.SAXN108_2335 243 0 0 242
1280.SAXN108_2787 1280.SAXN108_1374 270 0 272 445
1280.SAXN108_2787 1280.SAXN108_1765 0 0 181 181
1280.SAXN108_2787 1280.SAXN108_2323 0 0 217 217
1280.SAXN108_2787 1280.SAXN108_0223 270 0 608 701
1280.SAXN108_2787 1280.SAXN108_2526 230 0 292 431
1280.SAXN108_2787 1280.SAXN108_2911 270 0 608 701
1280.SAXN108_2787 1280.SAXN108_0221 441 0 421 662
1280.SAXN108_2787 1280.SAXN108_1080 241 0 0 240
1280.SAXN108_2787 1280.SAXN108_2753 0 0 301 301
1280.SAXN108_2787 1280.SAXN108_1096 230 0 292 431
1280.SAXN108_2787 1280.SAXN108_2633 441 0 421 662
1280.SAXN108_2787 1280.SAXN108_2315 152 0 0 151
1280.SAXN108_2787 1280.SAXN108_0252 0 0 181 181
1280.SAXN108_2787 1280.SAXN108_1415 152 0 0 151
1280.SAXN108_2788 1280.SAXN108_1459 93 247 0 287
1280.SAXN108_2788 1280.SAXN108_2878 0 374 93 407
1280.SAXN108_2788 1280.SAXN108_2726 157 0 0 156
1280.SAXN108_2788 1280.SAXN108_2177 184 0 0 183
1280.SAXN108_2788 1280.SAXN108_2302 85 288 0 320
1280.SAXN108_2788 1280.SAXN108_2577 157 0 0 156
1280.SAXN108_2788 1280.SAXN108_0113 157 0 0 156
1280.SAXN108_2788 1280.SAXN108_1284 157 0 0 156
1280.SAXN108_2788 1280.SAXN108_2871 121 582 0 616
1280.SAXN108_2788 1280.SAXN108_2296 270 0 0 270
1280.SAXN108_2788 1280.SAXN108_2534 164 0 0 163
1280.SAXN108_2788 1280.SAXN108_0209 164 0 0 163
1280.SAXN108_2788 1280.SAXN108_1351 209 0 0 209
1280.SAXN108_2788 1280.SAXN108_2946 166 0 0 165
1280.SAXN108_2788 1280.SAXN108_2306 93 247 0 287
1280.SAXN108_2788 1280.SAXN108_1231 157 0 0 156
1280.SAXN108_2788 1280.SAXN108_2301 85 168 0 206
1280.SAXN108_2788 1280.SAXN108_0219 121 582 0 616
1280.SAXN108_2788 1280.SAXN108_2440 180 0 0 179
1280.SAXN108_2788 1280.SAXN108_2298 376 635 187 798
1280.SAXN108_2788 1280.SAXN108_0160 164 0 0 163
1280.SAXN108_2788 1280.SAXN108_2828 157 0 0 156
1280.SAXN108_2788 1280.SAXN108_1144 122 255 0 317
1280.SAXN108_2788 1280.SAXN108_0208 263 0 0 263
1280.SAXN108_2788 1280.SAXN108_1762 0 374 93 407
1280.SAXN108_2791 1280.SAXN108_0673 162 0 0 161
1280.SAXN108_2791 1280.SAXN108_0953 152 0 0 151
1280.SAXN108_2795 1280.SAXN108_1789 186 0 0 186
1280.SAXN108_2795 1280.SAXN108_1038 131 0 125 207
1280.SAXN108_2795 1280.SAXN108_0563 163 0 0 163
1280.SAXN108_2795 1280.SAXN108_2553 0 0 170 169
1280.SAXN108_2796 1280.SAXN108_2301 152 0 0 151
1280.SAXN108_2796 1280.SAXN108_2161 177 0 0 177
1280.SAXN108_2796 1280.SAXN108_0248 177 0 0 177
1280.SAXN108_2796 1280.SAXN108_1616 177 0 0 177
1280.SAXN108_2796 1280.SAXN108_2302 152 0 0 151
1280.SAXN108_2796 1280.SAXN108_0404 313 466 156 663
1280.SAXN108_2796 1280.SAXN108_0569 181 0 0 181
1280.SAXN108_2796 1280.SAXN108_2196 178 0 0 177
1280.SAXN108_2796 1280.SAXN108_1191 185 0 0 185
1280.SAXN108_2796 1280.SAXN108_1476 173 0 0 173
1280.SAXN108_2796 1280.SAXN108_1491 196 0 194 324
1280.SAXN108_2796 1280.SAXN108_0570 181 0 0 181
1280.SAXN108_2796 1280.SAXN108_1232 285 228 0 424
1280.SAXN108_2796 1280.SAXN108_1477 173 0 0 173
1280.SAXN108_2796 1280.SAXN108_1492 177 0 0 177
1280.SAXN108_2796 1280.SAXN108_1818 165 0 0 165
1280.SAXN108_2796 1280.SAXN108_0207 313 466 156 663
1280.SAXN108_2796 1280.SAXN108_1545 196 0 273 390
1280.SAXN108_2796 1280.SAXN108_1681 177 0 0 177
1280.SAXN108_2796 1280.SAXN108_0632 313 466 127 651
1280.SAXN108_2796 1280.SAXN108_0929 285 228 0 424
1280.SAXN108_2796 1280.SAXN108_0647 206 0 0 206
1280.SAXN108_2797 1280.SAXN108_0003 179 0 0 179
1280.SAXN108_2797 1280.SAXN108_1583 220 0 0 220
1280.SAXN108_2798 1280.SAXN108_1571 161 0 127 236
1280.SAXN108_2798 1280.SAXN108_1583 155 0 0 154
1280.SAXN108_2798 1280.SAXN108_0949 154 0 69 178
1280.SAXN108_2798 1280.SAXN108_1184 0 0 159 158
1280.SAXN108_2798 1280.SAXN108_2384 173 0 0 173
1280.SAXN108_2798 1280.SAXN108_2325 179 0 0 179
1280.SAXN108_2798 1280.SAXN108_2121 0 0 235 235
1280.SAXN108_2798 1280.SAXN108_0424 244 0 0 243
1280.SAXN108_2798 1280.SAXN108_1765 161 0 0 161
1280.SAXN108_2798 1280.SAXN108_1605 189 0 162 291
1280.SAXN108_2798 1280.SAXN108_1528 178 0 0 177
1280.SAXN108_2798 1280.SAXN108_0583 179 0 0 179
1280.SAXN108_2798 1280.SAXN108_0808 155 0 0 154
1280.SAXN108_2798 1280.SAXN108_1238 162 0 0 161
1280.SAXN108_2798 1280.SAXN108_1314 167 0 0 167
1280.SAXN108_2798 1280.SAXN108_1668 165 0 0 165
1280.SAXN108_2798 1280.SAXN108_1486 161 0 63 180
1280.SAXN108_2798 1280.SAXN108_0262 165 0 0 165
1280.SAXN108_2798 1280.SAXN108_0312 244 0 0 243
1280.SAXN108_2798 1280.SAXN108_2067 334 0 93 370
1280.SAXN108_2798 1280.SAXN108_2103 244 0 0 243
1280.SAXN108_2798 1280.SAXN108_2641 0 0 163 163
1280.SAXN108_2798 1280.SAXN108_1022 170 0 96 217
1280.SAXN108_2798 1280.SAXN108_1648 161 0 63 180
